route_number,stop_index,stop_name,hour,minutes
305,43,"მ/ს ""ავლაბარი"" - [4344]",22,01 11 21 31 41 51
305,43,"მ/ს ""ავლაბარი"" - [4344]",23,01 11 21 31 41 51
305,44,ნიკოლოზ ბარათაშვილის ქუჩა - [3983],7,02 12 22 32 42 52
305,44,ნიკოლოზ ბარათაშვილის ქუჩა - [3983],8,02 12 22 32 42 52
305,44,ნიკოლოზ ბარათაშვილის ქუჩა - [3983],9,02 12 22 32 42 52
305,44,ნიკოლოზ ბარათაშვილის ქუჩა - [3983],10,02 12 22 32 42 52
305,44,ნიკოლოზ ბარათაშვილის ქუჩა - [3983],11,02 12 22 32 42 52
305,44,ნიკოლოზ ბარათაშვილის ქუჩა - [3983],12,02 12 22 32 42 52
305,44,ნიკოლოზ ბარათაშვილის ქუჩა - [3983],13,02 12 22 32 42 52
305,44,ნიკოლოზ ბარათაშვილის ქუჩა - [3983],14,02 12 22 32 42 52
305,44,ნიკოლოზ ბარათაშვილის ქუჩა - [3983],15,02 12 22 32 42 52
305,44,ნიკოლოზ ბარათაშვილის ქუჩა - [3983],16,02 12 22 32 42 52
305,44,ნიკოლოზ ბარათაშვილის ქუჩა - [3983],17,02 12 22 32 42 52
305,44,ნიკოლოზ ბარათაშვილის ქუჩა - [3983],18,02 12 22 32 42 52
305,44,ნიკოლოზ ბარათაშვილის ქუჩა - [3983],19,02 12 22 32 42 52
305,44,ნიკოლოზ ბარათაშვილის ქუჩა - [3983],20,02 12 22 32 42 52
305,44,ნიკოლოზ ბარათაშვილის ქუჩა - [3983],21,02 12 22 32 42 52
305,44,ნიკოლოზ ბარათაშვილის ქუჩა - [3983],22,02 12 22 32 42 52
305,44,ნიკოლოზ ბარათაშვილის ქუჩა - [3983],23,02 12 22 32 42 52
305,45,თავისუფლების მოედანი - [822],7,03 13 23 33 43 53
305,45,თავისუფლების მოედანი - [822],8,03 13 23 33 43 53
305,45,თავისუფლების მოედანი - [822],9,03 13 23 33 43 53
305,45,თავისუფლების მოედანი - [822],10,03 13 23 33 43 53
305,45,თავისუფლების მოედანი - [822],11,03 13 23 33 43 53
305,45,თავისუფლების მოედანი - [822],12,03 13 23 33 43 53
305,45,თავისუფლების მოედანი - [822],13,03 13 23 33 43 53
305,45,თავისუფლების მოედანი - [822],14,03 13 23 33 43 53
305,45,თავისუფლების მოედანი - [822],15,03 13 23 33 43 53
305,45,თავისუფლების მოედანი - [822],16,03 13 23 33 43 53
305,45,თავისუფლების მოედანი - [822],17,03 13 23 33 43 53
305,45,თავისუფლების მოედანი - [822],18,03 13 23 33 43 53
305,45,თავისუფლების მოედანი - [822],19,03 13 23 33 43 53
305,45,თავისუფლების მოედანი - [822],20,03 13 23 33 43 53
305,45,თავისუფლების მოედანი - [822],21,03 13 23 33 43 53
305,45,თავისუფლების მოედანი - [822],22,03 13 23 33 43 53
305,45,თავისუფლების მოედანი - [822],23,03 13 23 33 43 53
305,46,პირველი კლასიკური გიმნაზია - [819],7,04 14 24 34 44 54
305,46,პირველი კლასიკური გიმნაზია - [819],8,04 14 24 34 44 54
305,46,პირველი კლასიკური გიმნაზია - [819],9,04 14 24 34 44 54
305,46,პირველი კლასიკური გიმნაზია - [819],10,04 14 24 34 44 54
305,46,პირველი კლასიკური გიმნაზია - [819],11,04 14 24 34 44 54
305,46,პირველი კლასიკური გიმნაზია - [819],12,04 14 24 34 44 54
305,46,პირველი კლასიკური გიმნაზია - [819],13,04 14 24 34 44 54
305,46,პირველი კლასიკური გიმნაზია - [819],14,04 14 24 34 44 54
305,46,პირველი კლასიკური გიმნაზია - [819],15,04 14 24 34 44 54
305,46,პირველი კლასიკური გიმნაზია - [819],16,04 14 24 34 44 54
305,46,პირველი კლასიკური გიმნაზია - [819],17,04 14 24 34 44 54
305,46,პირველი კლასიკური გიმნაზია - [819],18,04 14 24 34 44 54
305,46,პირველი კლასიკური გიმნაზია - [819],19,04 14 24 34 44 54
305,46,პირველი კლასიკური გიმნაზია - [819],20,04 14 24 34 44 54
305,46,პირველი კლასიკური გიმნაზია - [819],21,04 14 24 34 44 54
305,46,პირველი კლასიკური გიმნაზია - [819],22,04 14 24 34 44 54
305,46,პირველი კლასიკური გიმნაზია - [819],23,04 14 24 34 44 54
305,47,ოპერის თეატრი - [817],7,05 15 25 35 45 55
305,47,ოპერის თეატრი - [817],8,05 15 25 35 45 55
305,47,ოპერის თეატრი - [817],9,05 15 25 35 45 55
305,47,ოპერის თეატრი - [817],10,05 15 25 35 45 55
305,47,ოპერის თეატრი - [817],11,05 15 25 35 45 55
305,47,ოპერის თეატრი - [817],12,05 15 25 35 45 55
305,47,ოპერის თეატრი - [817],13,05 15 25 35 45 55
305,47,ოპერის თეატრი - [817],14,05 15 25 35 45 55
305,47,ოპერის თეატრი - [817],15,05 15 25 35 45 55
305,47,ოპერის თეატრი - [817],16,05 15 25 35 45 55
305,47,ოპერის თეატრი - [817],17,05 15 25 35 45 55
305,47,ოპერის თეატრი - [817],18,05 15 25 35 45 55
305,47,ოპერის თეატრი - [817],19,05 15 25 35 45 55
305,47,ოპერის თეატრი - [817],20,05 15 25 35 45 55
305,47,ოპერის თეატრი - [817],21,05 15 25 35 45 55
305,47,ოპერის თეატრი - [817],22,05 15 25 35 45 55
305,47,ოპერის თეატრი - [817],23,05 15 25 35 45 55
305,48,"მ/ს ""რუსთაველი"" - [815]",7,07 17 27 37 47 57
305,48,"მ/ს ""რუსთაველი"" - [815]",8,07 17 27 37 47 57
305,48,"მ/ს ""რუსთაველი"" - [815]",9,07 17 27 37 47 57
305,48,"მ/ს ""რუსთაველი"" - [815]",10,07 17 27 37 47 57
305,48,"მ/ს ""რუსთაველი"" - [815]",11,07 17 27 37 47 57
305,48,"მ/ს ""რუსთაველი"" - [815]",12,07 17 27 37 47 57
305,48,"მ/ს ""რუსთაველი"" - [815]",13,07 17 27 37 47 57
305,48,"მ/ს ""რუსთაველი"" - [815]",14,07 17 27 37 47 57
305,48,"მ/ს ""რუსთაველი"" - [815]",15,07 17 27 37 47 57
305,48,"მ/ს ""რუსთაველი"" - [815]",16,07 17 27 37 47 57
305,48,"მ/ს ""რუსთაველი"" - [815]",17,07 17 27 37 47 57
305,48,"მ/ს ""რუსთაველი"" - [815]",18,07 17 27 37 47 57
305,48,"მ/ს ""რუსთაველი"" - [815]",19,07 17 27 37 47 57
305,48,"მ/ს ""რუსთაველი"" - [815]",20,07 17 27 37 47 57
305,48,"მ/ს ""რუსთაველი"" - [815]",21,07 17 27 37 47 57
305,48,"მ/ს ""რუსთაველი"" - [815]",22,07 17 27 37 47 57
305,48,"მ/ს ""რუსთაველი"" - [815]",23,07 17 27 37 47 57
305,49,ფილარმონია - [4358],7,07 17 27 37 47 57
305,49,ფილარმონია - [4358],8,07 17 27 37 47 57
305,49,ფილარმონია - [4358],9,07 17 27 37 47 57
305,49,ფილარმონია - [4358],10,07 17 27 37 47 57
305,49,ფილარმონია - [4358],11,07 17 27 37 47 57
305,49,ფილარმონია - [4358],12,07 17 27 37 47 57
305,49,ფილარმონია - [4358],13,07 17 27 37 47 57
305,49,ფილარმონია - [4358],14,07 17 27 37 47 57
305,49,ფილარმონია - [4358],15,07 17 27 37 47 57
305,49,ფილარმონია - [4358],16,07 17 27 37 47 57
305,49,ფილარმონია - [4358],17,07 17 27 37 47 57
305,49,ფილარმონია - [4358],18,07 17 27 37 47 57
305,49,ფილარმონია - [4358],19,07 17 27 37 47 57
305,49,ფილარმონია - [4358],20,07 17 27 37 47 57
305,49,ფილარმონია - [4358],21,07 17 27 37 47 57
305,49,ფილარმონია - [4358],22,07 17 27 37 47 57
305,49,ფილარმონია - [4358],23,07 17 27 37 47 57
305,50,მერაბ კოსტავას ქუჩა #47 - [810],7,08 18 28 38 48 58
305,50,მერაბ კოსტავას ქუჩა #47 - [810],8,08 18 28 38 48 58
305,50,მერაბ კოსტავას ქუჩა #47 - [810],9,08 18 28 38 48 58
305,50,მერაბ კოსტავას ქუჩა #47 - [810],10,08 18 28 38 48 58
305,50,მერაბ კოსტავას ქუჩა #47 - [810],11,08 18 28 38 48 58
305,50,მერაბ კოსტავას ქუჩა #47 - [810],12,08 18 28 38 48 58
305,50,მერაბ კოსტავას ქუჩა #47 - [810],13,08 18 28 38 48 58
305,50,მერაბ კოსტავას ქუჩა #47 - [810],14,08 18 28 38 48 58
305,50,მერაბ კოსტავას ქუჩა #47 - [810],15,08 18 28 38 48 58
305,50,მერაბ კოსტავას ქუჩა #47 - [810],16,08 18 28 38 48 58
305,50,მერაბ კოსტავას ქუჩა #47 - [810],17,08 18 28 38 48 58
305,50,მერაბ კოსტავას ქუჩა #47 - [810],18,08 18 28 38 48 58
305,50,მერაბ კოსტავას ქუჩა #47 - [810],19,08 18 28 38 48 58
305,50,მერაბ კოსტავას ქუჩა #47 - [810],20,08 18 28 38 48 58
305,50,მერაბ კოსტავას ქუჩა #47 - [810],21,08 18 28 38 48 58
305,50,მერაბ კოსტავას ქუჩა #47 - [810],22,08 18 28 38 48 58
305,50,მერაბ კოსტავას ქუჩა #47 - [810],23,08 18 28 38 48 58
305,51,გმირთა მოედანი - [803],7,10 20 30 40 50
305,51,გმირთა მოედანი - [803],8,00 10 20 30 40 50
305,51,გმირთა მოედანი - [803],9,00 10 20 30 40 50
305,51,გმირთა მოედანი - [803],10,00 10 20 30 40 50
305,51,გმირთა მოედანი - [803],11,00 10 20 30 40 50
305,51,გმირთა მოედანი - [803],12,00 10 20 30 40 50
305,51,გმირთა მოედანი - [803],13,00 10 20 30 40 50
305,51,გმირთა მოედანი - [803],14,00 10 20 30 40 50
305,51,გმირთა მოედანი - [803],15,00 10 20 30 40 50
305,51,გმირთა მოედანი - [803],16,00 10 20 30 40 50
305,51,გმირთა მოედანი - [803],17,00 10 20 30 40 50
305,51,გმირთა მოედანი - [803],18,00 10 20 30 40 50
305,51,გმირთა მოედანი - [803],19,00 10 20 30 40 50
305,51,გმირთა მოედანი - [803],20,00 10 20 30 40 50
305,51,გმირთა მოედანი - [803],21,00 10 20 30 40 50
305,51,გმირთა მოედანი - [803],22,00 10 20 30 40 50
305,51,გმირთა მოედანი - [803],23,00 10 20 30 40 50
305,51,გმირთა მოედანი - [803],24,00
305,52,სიმონ ჩიქოვანის ქუჩა - [3087],7,10 20 30 40 50
305,52,სიმონ ჩიქოვანის ქუჩა - [3087],8,00 10 20 30 40 50
305,52,სიმონ ჩიქოვანის ქუჩა - [3087],9,00 10 20 30 40 50
305,52,სიმონ ჩიქოვანის ქუჩა - [3087],10,00 10 20 30 40 50
305,52,სიმონ ჩიქოვანის ქუჩა - [3087],11,00 10 20 30 40 50
305,52,სიმონ ჩიქოვანის ქუჩა - [3087],12,00 10 20 30 40 50
305,52,სიმონ ჩიქოვანის ქუჩა - [3087],13,00 10 20 30 40 50
305,52,სიმონ ჩიქოვანის ქუჩა - [3087],14,00 10 20 30 40 50
305,52,სიმონ ჩიქოვანის ქუჩა - [3087],15,00 10 20 30 40 50
305,52,სიმონ ჩიქოვანის ქუჩა - [3087],16,00 10 20 30 40 50
305,52,სიმონ ჩიქოვანის ქუჩა - [3087],17,00 10 20 30 40 50
305,52,სიმონ ჩიქოვანის ქუჩა - [3087],18,00 10 20 30 40 50
305,52,სიმონ ჩიქოვანის ქუჩა - [3087],19,00 10 20 30 40 50
305,52,სიმონ ჩიქოვანის ქუჩა - [3087],20,00 10 20 30 40 50
305,52,სიმონ ჩიქოვანის ქუჩა - [3087],21,00 10 20 30 40 50
305,52,სიმონ ჩიქოვანის ქუჩა - [3087],22,00 10 20 30 40 50
305,52,სიმონ ჩიქოვანის ქუჩა - [3087],23,00 10 20 30 40 50
305,52,სიმონ ჩიქოვანის ქუჩა - [3087],24,00
305,53,პეკინის გამზირი - [926],7,12 22 32 42 52
305,53,პეკინის გამზირი - [926],8,02 12 22 32 42 52
305,53,პეკინის გამზირი - [926],9,02 12 22 32 42 52
305,53,პეკინის გამზირი - [926],10,02 12 22 32 42 52
305,53,პეკინის გამზირი - [926],11,02 12 22 32 42 52
305,53,პეკინის გამზირი - [926],12,02 12 22 32 42 52
305,53,პეკინის გამზირი - [926],13,02 12 22 32 42 52
305,53,პეკინის გამზირი - [926],14,02 12 22 32 42 52
305,53,პეკინის გამზირი - [926],15,02 12 22 32 42 52
305,53,პეკინის გამზირი - [926],16,02 12 22 32 42 52
305,53,პეკინის გამზირი - [926],17,02 12 22 32 42 52
305,53,პეკინის გამზირი - [926],18,02 12 22 32 42 52
305,53,პეკინის გამზირი - [926],19,02 12 22 32 42 52
305,53,პეკინის გამზირი - [926],20,02 12 22 32 42 52
305,53,პეკინის გამზირი - [926],21,02 12 22 32 42 52
305,53,პეკინის გამზირი - [926],22,02 12 22 32 42 52
305,53,პეკინის გამზირი - [926],23,02 12 22 32 42 52
305,53,პეკინის გამზირი - [926],24,02
305,54,"მ/ს ""ტექნიკური უნივერსიტეტი"" - [928]",7,14 24 34 44 54
305,54,"მ/ს ""ტექნიკური უნივერსიტეტი"" - [928]",8,04 14 24 34 44 54
305,54,"მ/ს ""ტექნიკური უნივერსიტეტი"" - [928]",9,04 14 24 34 44 54
305,54,"მ/ს ""ტექნიკური უნივერსიტეტი"" - [928]",10,04 14 24 34 44 54
305,54,"მ/ს ""ტექნიკური უნივერსიტეტი"" - [928]",11,04 14 24 34 44 54
305,54,"მ/ს ""ტექნიკური უნივერსიტეტი"" - [928]",12,04 14 24 34 44 54
305,54,"მ/ს ""ტექნიკური უნივერსიტეტი"" - [928]",13,04 14 24 34 44 54
305,54,"მ/ს ""ტექნიკური უნივერსიტეტი"" - [928]",14,04 14 24 34 44 54
305,54,"მ/ს ""ტექნიკური უნივერსიტეტი"" - [928]",15,04 14 24 34 44 54
305,54,"მ/ს ""ტექნიკური უნივერსიტეტი"" - [928]",16,04 14 24 34 44 54
305,54,"მ/ს ""ტექნიკური უნივერსიტეტი"" - [928]",17,04 14 24 34 44 54
305,54,"მ/ს ""ტექნიკური უნივერსიტეტი"" - [928]",18,04 14 24 34 44 54
305,54,"მ/ს ""ტექნიკური უნივერსიტეტი"" - [928]",19,04 14 24 34 44 54
305,54,"მ/ს ""ტექნიკური უნივერსიტეტი"" - [928]",20,04 14 24 34 44 54
305,54,"მ/ს ""ტექნიკური უნივერსიტეტი"" - [928]",21,04 14 24 34 44 54
305,54,"მ/ს ""ტექნიკური უნივერსიტეტი"" - [928]",22,04 14 24 34 44 54
305,54,"მ/ს ""ტექნიკური უნივერსიტეტი"" - [928]",23,04 14 24 34 44 54
305,54,"მ/ს ""ტექნიკური უნივერსიტეტი"" - [928]",24,04
305,55,სულხან ცინცაძის ქუჩა - [929],7,15 25 35 45 55
305,55,სულხან ცინცაძის ქუჩა - [929],8,05 15 25 35 45 55
305,55,სულხან ცინცაძის ქუჩა - [929],9,05 15 25 35 45 55
305,55,სულხან ცინცაძის ქუჩა - [929],10,05 15 25 35 45 55
305,55,სულხან ცინცაძის ქუჩა - [929],11,05 15 25 35 45 55
305,55,სულხან ცინცაძის ქუჩა - [929],12,05 15 25 35 45 55
305,55,სულხან ცინცაძის ქუჩა - [929],13,05 15 25 35 45 55
305,55,სულხან ცინცაძის ქუჩა - [929],14,05 15 25 35 45 55
305,55,სულხან ცინცაძის ქუჩა - [929],15,05 15 25 35 45 55
305,55,სულხან ცინცაძის ქუჩა - [929],16,05 15 25 35 45 55
305,55,სულხან ცინცაძის ქუჩა - [929],17,05 15 25 35 45 55
305,55,სულხან ცინცაძის ქუჩა - [929],18,05 15 25 35 45 55
305,55,სულხან ცინცაძის ქუჩა - [929],19,05 15 25 35 45 55
305,55,სულხან ცინცაძის ქუჩა - [929],20,05 15 25 35 45 55
305,55,სულხან ცინცაძის ქუჩა - [929],21,05 15 25 35 45 55
305,55,სულხან ცინცაძის ქუჩა - [929],22,05 15 25 35 45 55
305,55,სულხან ცინცაძის ქუჩა - [929],23,05 15 25 35 45 55
305,55,სულხან ცინცაძის ქუჩა - [929],24,05
305,56,ადამ მიცკევიჩის ქუჩა - [931],7,17 27 37 47 57
305,56,ადამ მიცკევიჩის ქუჩა - [931],8,07 17 27 37 47 57
305,56,ადამ მიცკევიჩის ქუჩა - [931],9,07 17 27 37 47 57
305,56,ადამ მიცკევიჩის ქუჩა - [931],10,07 17 27 37 47 57
305,56,ადამ მიცკევიჩის ქუჩა - [931],11,07 17 27 37 47 57
305,56,ადამ მიცკევიჩის ქუჩა - [931],12,07 17 27 37 47 57
305,56,ადამ მიცკევიჩის ქუჩა - [931],13,07 17 27 37 47 57
305,56,ადამ მიცკევიჩის ქუჩა - [931],14,07 17 27 37 47 57
305,56,ადამ მიცკევიჩის ქუჩა - [931],15,07 17 27 37 47 57
305,56,ადამ მიცკევიჩის ქუჩა - [931],16,07 17 27 37 47 57
305,56,ადამ მიცკევიჩის ქუჩა - [931],17,07 17 27 37 47 57
305,56,ადამ მიცკევიჩის ქუჩა - [931],18,07 17 27 37 47 57
305,56,ადამ მიცკევიჩის ქუჩა - [931],19,07 17 27 37 47 57
305,56,ადამ მიცკევიჩის ქუჩა - [931],20,07 17 27 37 47 57
305,56,ადამ მიცკევიჩის ქუჩა - [931],21,07 17 27 37 47 57
305,56,ადამ მიცკევიჩის ქუჩა - [931],22,07 17 27 37 47 57
305,56,ადამ მიცკევიჩის ქუჩა - [931],23,07 17 27 37 47 57
305,56,ადამ მიცკევიჩის ქუჩა - [931],24,07
305,57,"მ/ს ""სამედიცინო უნივერსიტეტი"" - [1050]",7,18 28 38 48 58
305,57,"მ/ს ""სამედიცინო უნივერსიტეტი"" - [1050]",8,08 18 28 38 48 58
305,57,"მ/ს ""სამედიცინო უნივერსიტეტი"" - [1050]",9,08 18 28 38 48 58
305,57,"მ/ს ""სამედიცინო უნივერსიტეტი"" - [1050]",10,08 18 28 38 48 58
305,57,"მ/ს ""სამედიცინო უნივერსიტეტი"" - [1050]",11,08 18 28 38 48 58
305,57,"მ/ს ""სამედიცინო უნივერსიტეტი"" - [1050]",12,08 18 28 38 48 58
305,57,"მ/ს ""სამედიცინო უნივერსიტეტი"" - [1050]",13,08 18 28 38 48 58
305,57,"მ/ს ""სამედიცინო უნივერსიტეტი"" - [1050]",14,08 18 28 38 48 58
305,57,"მ/ს ""სამედიცინო უნივერსიტეტი"" - [1050]",15,08 18 28 38 48 58
305,57,"მ/ს ""სამედიცინო უნივერსიტეტი"" - [1050]",16,08 18 28 38 48 58
305,57,"მ/ს ""სამედიცინო უნივერსიტეტი"" - [1050]",17,08 18 28 38 48 58
305,57,"მ/ს ""სამედიცინო უნივერსიტეტი"" - [1050]",18,08 18 28 38 48 58
305,57,"მ/ს ""სამედიცინო უნივერსიტეტი"" - [1050]",19,08 18 28 38 48 58
305,57,"მ/ს ""სამედიცინო უნივერსიტეტი"" - [1050]",20,08 18 28 38 48 58
305,57,"მ/ს ""სამედიცინო უნივერსიტეტი"" - [1050]",21,08 18 28 38 48 58
305,57,"მ/ს ""სამედიცინო უნივერსიტეტი"" - [1050]",22,08 18 28 38 48 58
305,57,"მ/ს ""სამედიცინო უნივერსიტეტი"" - [1050]",23,08 18 28 38 48 58
305,57,"მ/ს ""სამედიცინო უნივერსიტეტი"" - [1050]",24,08
305,58,ოთარ ჭილაძის ქუჩა - [1051],7,19 29 39 49 59
305,58,ოთარ ჭილაძის ქუჩა - [1051],8,09 19 29 39 49 59
305,58,ოთარ ჭილაძის ქუჩა - [1051],9,09 19 29 39 49 59
305,58,ოთარ ჭილაძის ქუჩა - [1051],10,09 19 29 39 49 59
305,58,ოთარ ჭილაძის ქუჩა - [1051],11,09 19 29 39 49 59
305,58,ოთარ ჭილაძის ქუჩა - [1051],12,09 19 29 39 49 59
305,58,ოთარ ჭილაძის ქუჩა - [1051],13,09 19 29 39 49 59
305,58,ოთარ ჭილაძის ქუჩა - [1051],14,09 19 29 39 49 59
305,58,ოთარ ჭილაძის ქუჩა - [1051],15,09 19 29 39 49 59
305,58,ოთარ ჭილაძის ქუჩა - [1051],16,09 19 29 39 49 59
305,58,ოთარ ჭილაძის ქუჩა - [1051],17,09 19 29 39 49 59
305,58,ოთარ ჭილაძის ქუჩა - [1051],18,09 19 29 39 49 59
305,58,ოთარ ჭილაძის ქუჩა - [1051],19,09 19 29 39 49 59
305,58,ოთარ ჭილაძის ქუჩა - [1051],20,09 19 29 39 49 59
305,58,ოთარ ჭილაძის ქუჩა - [1051],21,09 19 29 39 49 59
305,58,ოთარ ჭილაძის ქუჩა - [1051],22,09 19 29 39 49 59
305,58,ოთარ ჭილაძის ქუჩა - [1051],23,09 19 29 39 49 59
305,58,ოთარ ჭილაძის ქუჩა - [1051],24,09
305,59,რესპუბლიკური საავადმყოფო - [1054],7,20 30 40 50
305,59,რესპუბლიკური საავადმყოფო - [1054],8,00 10 20 30 40 50
305,59,რესპუბლიკური საავადმყოფო - [1054],9,00 10 20 30 40 50
305,59,რესპუბლიკური საავადმყოფო - [1054],10,00 10 20 30 40 50
305,59,რესპუბლიკური საავადმყოფო - [1054],11,00 10 20 30 40 50
305,59,რესპუბლიკური საავადმყოფო - [1054],12,00 10 20 30 40 50
305,59,რესპუბლიკური საავადმყოფო - [1054],13,00 10 20 30 40 50
305,59,რესპუბლიკური საავადმყოფო - [1054],14,00 10 20 30 40 50
305,59,რესპუბლიკური საავადმყოფო - [1054],15,00 10 20 30 40 50
305,59,რესპუბლიკური საავადმყოფო - [1054],16,00 10 20 30 40 50
305,59,რესპუბლიკური საავადმყოფო - [1054],17,00 10 20 30 40 50
305,59,რესპუბლიკური საავადმყოფო - [1054],18,00 10 20 30 40 50
305,59,რესპუბლიკური საავადმყოფო - [1054],19,00 10 20 30 40 50
305,59,რესპუბლიკური საავადმყოფო - [1054],20,00 10 20 30 40 50
305,59,რესპუბლიკური საავადმყოფო - [1054],21,00 10 20 30 40 50
305,59,რესპუბლიკური საავადმყოფო - [1054],22,00 10 20 30 40 50
305,59,რესპუბლიკური საავადმყოფო - [1054],23,00 10 20 30 40 50
305,59,რესპუბლიკური საავადმყოფო - [1054],24,00 10
305,60,სამედიცინო უნივერსიტეტი - [1055],7,21 31 41 51
305,60,სამედიცინო უნივერსიტეტი - [1055],8,01 11 21 31 41 51
305,60,სამედიცინო უნივერსიტეტი - [1055],9,01 11 21 31 41 51
305,60,სამედიცინო უნივერსიტეტი - [1055],10,01 11 21 31 41 51
305,60,სამედიცინო უნივერსიტეტი - [1055],11,01 11 21 31 41 51
305,60,სამედიცინო უნივერსიტეტი - [1055],12,01 11 21 31 41 51
305,60,სამედიცინო უნივერსიტეტი - [1055],13,01 11 21 31 41 51
305,60,სამედიცინო უნივერსიტეტი - [1055],14,01 11 21 31 41 51
305,60,სამედიცინო უნივერსიტეტი - [1055],15,01 11 21 31 41 51
305,60,სამედიცინო უნივერსიტეტი - [1055],16,01 11 21 31 41 51
305,60,სამედიცინო უნივერსიტეტი - [1055],17,01 11 21 31 41 51
305,60,სამედიცინო უნივერსიტეტი - [1055],18,01 11 21 31 41 51
305,60,სამედიცინო უნივერსიტეტი - [1055],19,01 11 21 31 41 51
305,60,სამედიცინო უნივერსიტეტი - [1055],20,01 11 21 31 41 51
305,60,სამედიცინო უნივერსიტეტი - [1055],21,01 11 21 31 41 51
305,60,სამედიცინო უნივერსიტეტი - [1055],22,01 11 21 31 41 51
305,60,სამედიცინო უნივერსიტეტი - [1055],23,01 11 21 31 41 51
305,60,სამედიცინო უნივერსიტეტი - [1055],24,01 11
305,61,მიხეილ ასათიანის ქუჩა - [997],7,22 32 42 52
305,61,მიხეილ ასათიანის ქუჩა - [997],8,02 12 22 32 42 52
305,61,მიხეილ ასათიანის ქუჩა - [997],9,02 12 22 32 42 52
305,61,მიხეილ ასათიანის ქუჩა - [997],10,02 12 22 32 42 52
305,61,მიხეილ ასათიანის ქუჩა - [997],11,02 12 22 32 42 52
305,61,მიხეილ ასათიანის ქუჩა - [997],12,02 12 22 32 42 52
305,61,მიხეილ ასათიანის ქუჩა - [997],13,02 12 22 32 42 52
305,61,მიხეილ ასათიანის ქუჩა - [997],14,02 12 22 32 42 52
305,61,მიხეილ ასათიანის ქუჩა - [997],15,02 12 22 32 42 52
305,61,მიხეილ ასათიანის ქუჩა - [997],16,02 12 22 32 42 52
305,61,მიხეილ ასათიანის ქუჩა - [997],17,02 12 22 32 42 52
305,61,მიხეილ ასათიანის ქუჩა - [997],18,02 12 22 32 42 52
305,61,მიხეილ ასათიანის ქუჩა - [997],19,02 12 22 32 42 52
305,61,მიხეილ ასათიანის ქუჩა - [997],20,02 12 22 32 42 52
305,61,მიხეილ ასათიანის ქუჩა - [997],21,02 12 22 32 42 52
305,61,მიხეილ ასათიანის ქუჩა - [997],22,02 12 22 32 42 52
305,61,მიხეილ ასათიანის ქუჩა - [997],23,02 12 22 32 42 52
305,61,მიხეილ ასათიანის ქუჩა - [997],24,02 12
305,62,"მ/ს ""დელისი"" - [4602]",7,23 33 43 53
305,62,"მ/ს ""დელისი"" - [4602]",8,03 13 23 33 43 53
305,62,"მ/ს ""დელისი"" - [4602]",9,03 13 23 33 43 53
305,62,"მ/ს ""დელისი"" - [4602]",10,03 13 23 33 43 53
305,62,"მ/ს ""დელისი"" - [4602]",11,03 13 23 33 43 53
305,62,"მ/ს ""დელისი"" - [4602]",12,03 13 23 33 43 53
305,62,"მ/ს ""დელისი"" - [4602]",13,03 13 23 33 43 53
305,62,"მ/ს ""დელისი"" - [4602]",14,03 13 23 33 43 53
305,62,"მ/ს ""დელისი"" - [4602]",15,03 13 23 33 43 53
305,62,"მ/ს ""დელისი"" - [4602]",16,03 13 23 33 43 53
305,62,"მ/ს ""დელისი"" - [4602]",17,03 13 23 33 43 53
305,62,"მ/ს ""დელისი"" - [4602]",18,03 13 23 33 43 53
305,62,"მ/ს ""დელისი"" - [4602]",19,03 13 23 33 43 53
305,62,"მ/ს ""დელისი"" - [4602]",20,03 13 23 33 43 53
305,62,"მ/ს ""დელისი"" - [4602]",21,03 13 23 33 43 53
305,62,"მ/ს ""დელისი"" - [4602]",22,03 13 23 33 43 53
305,62,"მ/ს ""დელისი"" - [4602]",23,03 13 23 33 43 53
305,62,"მ/ს ""დელისი"" - [4602]",24,03 13
305,63,პეტრე ქავთარაძის ქუჩა #19 - [3103],7,24 34 44 54
305,63,პეტრე ქავთარაძის ქუჩა #19 - [3103],8,04 14 24 34 44 54
305,63,პეტრე ქავთარაძის ქუჩა #19 - [3103],9,04 14 24 34 44 54
305,63,პეტრე ქავთარაძის ქუჩა #19 - [3103],10,04 14 24 34 44 54
305,63,პეტრე ქავთარაძის ქუჩა #19 - [3103],11,04 14 24 34 44 54
305,63,პეტრე ქავთარაძის ქუჩა #19 - [3103],12,04 14 24 34 44 54
305,63,პეტრე ქავთარაძის ქუჩა #19 - [3103],13,04 14 24 34 44 54
305,63,პეტრე ქავთარაძის ქუჩა #19 - [3103],14,04 14 24 34 44 54
305,63,პეტრე ქავთარაძის ქუჩა #19 - [3103],15,04 14 24 34 44 54
305,63,პეტრე ქავთარაძის ქუჩა #19 - [3103],16,04 14 24 34 44 54
305,63,პეტრე ქავთარაძის ქუჩა #19 - [3103],17,04 14 24 34 44 54
305,63,პეტრე ქავთარაძის ქუჩა #19 - [3103],18,04 14 24 34 44 54
305,63,პეტრე ქავთარაძის ქუჩა #19 - [3103],19,04 14 24 34 44 54
305,63,პეტრე ქავთარაძის ქუჩა #19 - [3103],20,04 14 24 34 44 54
305,63,პეტრე ქავთარაძის ქუჩა #19 - [3103],21,04 14 24 34 44 54
305,63,პეტრე ქავთარაძის ქუჩა #19 - [3103],22,04 14 24 34 44 54
305,63,პეტრე ქავთარაძის ქუჩა #19 - [3103],23,04 14 24 34 44 54
